JEAFBPFEDAM	BPGIGODONBH	CGGMNMMBOND	NLFMOMNLBDJ	PGABGPKMNAN	CGMCBILGBLC	FPCBLGCAKBP	LGKEHFPCIJE	GINIFNCJGKI	FIONDMKOIJI	OAHAOLFCLOK	PNCCJLPGLEB	IPEJKELGEPE	GLFAHCGDBJD	EHPLOJAFJFI	NOHPFLNFAOK	APGDLLPCHDI	MNGJEEHMOMD	JIANHJDNLHL	teleport_id
[]	"Activity_PhotoCheckIn_PlayerPos_D3_1"	101	""	"TeleportName_01"	0	""	100011	FALSE	""	0	0	[]	40	[]	[70275|70533]	TRUE	"TeleportName_01_DecorativeText"	1	7053302
[]	"Activity_PhotoCheckIn_PlayerPos_D3_2"	5	""	"TeleportName_01"	0	""	100011	FALSE	""	0	0	[]	30	[]	[70276|70533]	TRUE	"TeleportName_01_DecorativeText"	1	7053303
[]	"Activity_PhotoCheckIn_PlayerPos_D4_1"	108	""	"TeleportName_01"	0	""	100011	FALSE	""	0	0	[]	140	[]	[70277|70534]	TRUE	"TeleportName_01_DecorativeText"	1	7053402
[]	"Activity_PhotoCheckIn_PlayerPos_D4_2"	1	""	"TeleportName_01"	0	""	100011	FALSE	""	0	0	[]	10	[]	[70278|70534]	TRUE	"TeleportName_01_DecorativeText"	1	7053403
[]	"Activity_PhotoCheckIn_PlayerPos_D5_1"	105	""	"TeleportName_01"	0	""	100011	FALSE	""	0	0	[]	110	[]	[70279|70535]	TRUE	"TeleportName_01_DecorativeText"	1	7053502
[]	"Activity_PhotoCheckIn_PlayerPos_D5_2"	106	""	"TeleportName_01"	0	""	100011	FALSE	""	0	0	[]	120	[]	[70536|70535]	TRUE	"TeleportName_01_DecorativeText"	1	7053503
[117|123|140]	"Activity_FlipCardGame_Beach_PlayerPos_900340101"	202	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconSailumeBay.png"	100011	FALSE	""	0	0	[]	210	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	7060001
[117|123]	"Activity_jigsaw3.0_Beach_PlayerPos_900050101"	202	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconSailumeBay.png"	100011	FALSE	""	0	0	[]	210	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	7070001
[117|123]	"SkyScraper_CampIdleActivity3_7074101_2"	5	""	"TeleportName_01"	0	""	100011	FALSE	""	0	0	[]	30	[]	[70741|70742]	TRUE	"TeleportName_01_DecorativeText"	1	7074101
[117|123]	"Activity_ActivityRhythmRave_ReverbArena_PlayerPos_900100103"	107	""	""	0	""	100011	FALSE	""	0	0	[]	130	[]	[6001001|6001002|6001003|6001004|6001005|6001006|6001007|6001008|6001009|6001010|6001011|6001012|6001013|6001014]	TRUE	"TeleportName_01_DecorativeText"	1	7075001
[117|123]	"Steleport_ideScroller2_NPCPos_600030101_01"	202	""	"TeleportName_01"	4788	""	100011	FALSE	"UITheGunMainPageController"	0	0	[]	210	[]	[12630001]	TRUE	"TeleportName_01_DecorativeText"	2	7080001
[117|123]	"Activity_Scanner_DefaultPos"	202	""	""	4789	""	100011	TRUE	""	0	0	[]	210	[]	[70744|70745|70746|70747|70748]	TRUE	"TeleportName_01_DecorativeText"	1	7090001
[117|123]	"Activity_Hakoniwa_TransitionPos_01"	202	""	""	0	""	100011	FALSE	""	0	0	[]	210	[]	[70744|70745|70746|70747|70748]	TRUE	"TeleportName_01_DecorativeText"	1	7090002
[117|123]	"Whitfield_PlayerPos_2F_SuiBianGuan001"	201	""	"TeleportName_01"	4784	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconSuibianTempleAtrium.png"	100011	FALSE	"UIAutoBattlePrepPageController"	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	2	7100001
[117|123|141]	"Activity_ActivityBanbooTD2.0_Zero_PlayerPos_MainTele"	151	""	"TeleportName_01"	4714	""	100011	FALSE	"UITowerDefensePageController"	0	0	[]	50	[]	[]	TRUE	"TeleportName_01_DecorativeText"	2	7100002
[117|123|141]	"Activity_DriftingBottles_Beach_PlayerPos"	202	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconSailumeBay.png"	100011	FALSE	""	0	0	[]	210	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	7100003
[117|123|141]	"Activity_SmashBro_Zero_PlayerPos__1"	151	""	"TeleportName_01"	4795	""	100011	FALSE	""	0	0	[]	210	[]	[]	TRUE	"TeleportName_01_DecorativeText"	2	7100101
[117|123|141]	"Activity_SmashBro_Zero_PlayerPos__1"	151	""	"TeleportName_01"	0	""	100011	FALSE	""	0	0	[]	210	[]	[6000602|6000603|6000605]	TRUE	"TeleportName_01_DecorativeText"	1	7100102
[]	"Main_S2-CH04_WaifeiHeights_PlayerPos_4140401_SpawnPoint_1"	201	""	""	0	""	1004	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	7110001
[]	"Main_S2-CH04_WaifeiHeights_PlayerPos_4140601_SpawnPoint_1"	201	""	""	0	""	1004	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	7110002
[]	"Main_S2-CH04_WaifeiHeights_PlayerPos_4140801_SpawnPoint_1"	201	""	""	0	""	1004	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	7110003
[]	"Main_S2-CH04_WaifeiHeights_PlayerPos_4141101_SpawnPoint_1"	201	""	""	0	""	1004	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	7110004
[]	"Activity_MonsterFantasy_PlayerPos_toMainNPC"	201	""	"TeleportName_01"	0	""	100011	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	7120000
[117|123]	"MonsterFantasy_1_PlayerPos_Default"	253	""	""	0	""	100011	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	7120001
[]	"Activity_MonsterFantasy_PlayerPos_3_1_end"	104	""	"TeleportName_01"	0	""	100011	FALSE	""	0	0	[]	90	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	7120103
[]	"Activity_MonsterFantasy_PlayerPos_4_1_end"	104	""	"TeleportName_01"	0	""	100011	FALSE	""	0	0	[]	90	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	7120104
[]	"Activity_MonsterFantasy_PlayerPos_5_1_end"	104	""	"TeleportName_01"	0	""	100011	FALSE	""	0	0	[]	90	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	7120105
[]	"Companion_Seed_Story_Seed_2_PlayerPos__9"	0	""	""	0	""	0	FALSE	""	0	0	[]	251	[]	[]	TRUE	""	1	9000202
[]	"FortuneHIA_PlayerPos_Professional"	103	"1040140272"	"TeleportName_01"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000001
[117]	"Workshop_PlayerPos_FromCharacterQuest"	2	"1040140086"	"TeleportName_01"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	"UIMainStoryPage"	0	0	[]	10	[]	[]	TRUE	"TeleportName_01_DecorativeText"	2	112000002
[]	"FortuneSquare_PlayerPos_Activity141Remake_Teleport_1"	101	"1040140135"	"TeleportName_01"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70070]	TRUE	"TeleportName_01_DecorativeText"	1	112000003
[]	"FortuneSquare_PlayerPos_Activity141Remake_Teleport_2"	101	"1040140135"	"TeleportName_01"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70071]	TRUE	"TeleportName_01_DecorativeText"	1	112000004
[]	"FortuneSquare_PlayerPos_Activity141Remake_Teleport_3"	101	"1040140135"	"TeleportName_01"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70075]	TRUE	"TeleportName_01_DecorativeText"	1	112000005
[]	"FortuneSquare_PlayerPos_Activity141Remake_Teleport_4"	101	"1040140135"	"TeleportName_01"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70076]	TRUE	"TeleportName_01_DecorativeText"	1	112000006
[117]	"QuestActiveCourse01_PlayerPos_SixthSt"	1	"1040140255"	"TeleportName_01"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	10	[]	[3040241]	TRUE	"TeleportName_01_DecorativeText"	1	112000007
[117]	"FortuneHIA_PlayerPos_Default"	103	"1040140255"	"TeleportName_01"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	70	[]	[3040241]	TRUE	"TeleportName_01_DecorativeText"	1	112000008
[117]	"QuestActiveCourse01_PlayerPos_HIA"	103	"1060060058"	"TeleportName_01"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	"UICampIdlePageController"	0	0	[]	70	[]	[3040241]	TRUE	"TeleportName_01_DecorativeText"	2	112000009
[]	"FortuneSquare_PlayerPos_To141shop01"	101	"1040140272"	"TeleportName_01"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100002	FALSE	""	0	0	[]	40	[]	[70070]	TRUE	"TeleportName_01_DecorativeText"	1	112000010
[]	"FortuneSquare_PlayerPos_ToNewsstand01"	101	"1040140272"	"TeleportName_01"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100009	FALSE	""	0	0	[]	40	[]	[70070|70072|70074]	TRUE	"TeleportName_01_DecorativeText"	1	112000011
[]	"FortuneSquare_PlayerPos_ToRamen01"	101	"1040140272"	"TeleportName_01"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100003	FALSE	""	0	0	[]	40	[]	[70073]	TRUE	"TeleportName_01_DecorativeText"	1	112000012
[]	"Activity_1_2_ExtremeBattle_Section0_PlayerPos"	2	"1040140395"	"TeleportName_01"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100003	FALSE	""	0	0	[]	5	[]	[13040141]	TRUE	"TeleportName_01_DecorativeText"	1	112000013
[]	"Activity_1_2_ExtremeBattle_Section1_PlayerPos"	101	""	"TeleportName_01"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100003	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000014
[]	"Workshop_Teleport_ToWorkshop"	2	""	"TeleportName_01"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconRandom1F.png"	100001	FALSE	""	3	0	[]	5	[]	[70140]	TRUE	"TeleportName_01_DecorativeText"	1	112000015
[117]	"Workshop_Teleport_ToHDD"	2	""	"TeleportName_55"	1161	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconHDD.png"	100001	FALSE	""	1	0	[]	5	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000016
[117]	"Workshop_Teleport_ToArchieve"	2	""	"TeleportName_54"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStaff.png"	100018	FALSE	""	2	0	[]	5	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000017
[]	"OuterRing_TeleportPos_ActivityOverlordsFeast_Default"	104	"1040140418"	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconCheesetopia.png"	100011	FALSE	""	0	0	[]	90	[]	[70011|70012|70016|70022|70025|70026]	TRUE	"TeleportName_01_DecorativeText"	1	112000018
[]	"OuterRing_TeleportPos_ActivityOverlordsFeast_Entrance"	104	"1040140418"	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconCheesetopia.png"	100011	FALSE	""	0	0	[]	90	[]	[70011|70012|70013|70016|70014|70015|70019|70017|70022|70020|70025|70021|70024|70028|70026|70027|70035]	TRUE	"TeleportName_01_DecorativeText"	1	112000019
[]	"OuterRing_TeleportPos_ActivityOverlordsFeast_HDD"	104	"1040140418"	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconCheesetopia.png"	100011	FALSE	""	0	0	[]	90	[]	[70012|70016|70019|70022|70025|70028|70034]	TRUE	"TeleportName_01_DecorativeText"	1	112000020
[]	"OuterRing_TeleportPos_ActivityOverlordsFeast_Frontyard"	104	"1040140418"	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconCheesetopia.png"	100011	FALSE	""	0	0	[]	90	[]	[70019|70022]	TRUE	"TeleportName_01_DecorativeText"	1	112000021
[]	"OuterRing_TeleportPos_ActivityOverlordsFeast_InRestaurant"	104	"1040140418"	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconCheesetopia.png"	100011	FALSE	""	0	0	[]	90	[]	[70022|70028]	TRUE	"TeleportName_01_DecorativeText"	1	112000022
[]	"OuterRing_TeleportPos_ActivityOverlordsFeast_InFeast"	104	"1040140418"	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconCheesetopia.png"	100011	FALSE	""	0	0	[]	90	[]	[70035]	TRUE	"TeleportName_01_DecorativeText"	1	112000023
[]	"OuterRing_TeleportPos_ActivityOverlordsFeast_TakePhoto"	104	"1040140418"	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconCheesetopia.png"	100011	FALSE	""	0	0	[]	90	[]	[70035]	TRUE	"TeleportName_01_DecorativeText"	1	112000024
[]	"OuterRing_TeleportPos_ActivityOverlordsFeast_7001501"	104	"1040140418"	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconCheesetopia.png"	100011	FALSE	""	0	0	[]	90	[]	[70015]	TRUE	"TeleportName_01_DecorativeText"	1	112000025
[]	"OuterRing_TeleportPos_ActivityOverlordsFeast_7002401"	104	"1040140418"	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconCheesetopia.png"	100011	FALSE	""	0	0	[]	90	[]	[70024]	TRUE	"TeleportName_01_DecorativeText"	1	112000026
[]	"OuterRing_TeleportPos_ActivityOverlordsFeast_7002801"	104	"1040140418"	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconCheesetopia.png"	100011	FALSE	""	0	0	[]	90	[]	[70028]	TRUE	"TeleportName_01_DecorativeText"	1	112000027
[]	"OuterRing_TeleportPos_ActivityOverlordsFeast_7002602"	104	"1040140418"	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconCheesetopia.png"	100011	FALSE	""	0	0	[]	90	[]	[70026]	TRUE	"TeleportName_01_DecorativeText"	1	112000028
[]	"OuterRing_TeleportPos_ActivityOverlordsFeast_7003401"	104	"1040140418"	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconCheesetopia.png"	100011	FALSE	""	0	0	[]	90	[]	[70034]	TRUE	"TeleportName_01_DecorativeText"	1	112000029
[]	"OuterRing_TeleportPos_ActivityOverlordsFeast_7003403"	104	"1040140418"	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconCheesetopia.png"	100011	FALSE	""	0	0	[]	90	[]	[70034]	TRUE	"TeleportName_01_DecorativeText"	1	112000030
[]	"OuterRing_TeleportPos_ActivityOverlordsFeast_7003501"	104	"1040140418"	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconCheesetopia.png"	100011	FALSE	""	0	0	[]	90	[]	[70035]	TRUE	"TeleportName_01_DecorativeText"	1	112000031
[]	"OuterRing_TeleportPos_ActivityOverlordsFeast_7003508"	104	"1040140418"	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconCheesetopia.png"	100011	FALSE	""	0	0	[]	90	[]	[70035]	TRUE	"TeleportName_01_DecorativeText"	1	112000032
[]	"Pos_navi_70101"	1	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconCheesetopia.png"	100011	FALSE	""	0	0	[]	10	[]	[7010101|7010102|7010103]	TRUE	"TeleportName_01_DecorativeText"	1	112000041
[]	"Pos_navi_70102"	101	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconCheesetopia.png"	100011	FALSE	""	0	0	[]	40	[]	[7010201|7010202]	TRUE	"TeleportName_01_DecorativeText"	1	112000042
[]	"Pos_navi_70103"	4	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconCheesetopia.png"	100011	FALSE	""	0	0	[]	20	[]	[7010301|7010302]	TRUE	"TeleportName_01_DecorativeText"	1	112000043
[]	"Pos_navi_70104"	5	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconCheesetopia.png"	100011	FALSE	""	0	0	[]	30	[]	[7010401|7010402]	TRUE	"TeleportName_01_DecorativeText"	1	112000044
[]	"Pos_navi_70105"	151	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconCheesetopia.png"	100011	FALSE	""	0	0	[]	50	[]	[7010501|7010502]	TRUE	"TeleportName_01_DecorativeText"	1	112000045
[]	"Pos_navi_70101"	1	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconCheesetopia.png"	100011	FALSE	""	0	0	[]	10	[]	[7009301]	TRUE	"TeleportName_01_DecorativeText"	1	112000046
[]	"Workshop_PlayerPos_Activity_YanagiVR_Day00_Teleport_7022101_1"	2	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconRandom1F.png"	100011	FALSE	""	0	0	[]	2	[]	[70221]	TRUE	"TeleportName_01_DecorativeText"	1	112000047
[]	"FortuneHIA_PlayerPos_Activity_YanagiVR_Day00_Teleport_Default_1"	103	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconHIA.png"	100011	FALSE	""	0	0	[]	103	[]	[70221|70222|70223|70224|70225]	TRUE	"TeleportName_01_DecorativeText"	1	112000048
[]	"1206010701_BiWeeklyPlan_PlayerPos"	1	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	10	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000049
[]	"1206010702_BiWeeklyPlan_PlayerPos"	1	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	10	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000050
[]	"1206010703_BiWeeklyPlan_PlayerPos"	1	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	10	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000051
[]	"1206011010_BiWeeklyPlan_PlayerPos"	101	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000052
[]	"1206011017_BiWeeklyPlan_PlayerPos"	101	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000053
[]	"1206011022_BiWeeklyPlan_PlayerPos"	101	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000054
[]	"1206010802_BiWeeklyPlan_PlayerPos"	1	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	10	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000055
[]	"1206010804_BiWeeklyPlan_PlayerPos"	101	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000056
[]	"1206010805_BiWeeklyPlan_PlayerPos"	5	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	30	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000057
[]	"1206011501_BiWeeklyPlan_PlayerPos"	1	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	10	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000058
[]	"1206011601_BiWeeklyPlan_PlayerPos"	101	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000059
[]	"1206011701_BiWeeklyPlan_PlayerPos"	1	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	10	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000060
[]	"1206011503_BiWeeklyPlan_PlayerPos"	101	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000061
[]	"1206011602_BiWeeklyPlan_PlayerPos"	1	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	10	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000062
[]	"1206011603_BiWeeklyPlan_PlayerPos"	101	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000063
[]	"1206011702_BiWeeklyPlan_PlayerPos"	101	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000064
[]	"1206011703_BiWeeklyPlan_PlayerPos"	101	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000065
[]	"1206011704_BiWeeklyPlan_PlayerPos"	104	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	90	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000066
[]	"1206010803_BiWeeklyPlan_PlayerPos"	101	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000067
[]	"1206011019_BiWeeklyPlan_PlayerPos"	101	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000068
[]	"1206011020_BiWeeklyPlan_PlayerPos"	101	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000069
[]	"1206011014_BiWeeklyPlan_PlayerPos"	101	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000070
[]	"1206011015_BiWeeklyPlan_PlayerPos"	101	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000071
[]	"1206011016_BiWeeklyPlan_PlayerPos"	101	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000072
[]	"1206011009_BiWeeklyPlan_PlayerPos"	101	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000073
[]	"1206010704_BiWeeklyPlan_PlayerPos"	101	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000074
[]	"1206010705_BiWeeklyPlan_PlayerPos"	101	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000075
[]	"1206010706_BiWeeklyPlan_PlayerPos"	101	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000076
[]	"Workshop_PlayerPos_Default"	2	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	5	[]	[70111]	TRUE	"TeleportName_01_DecorativeText"	1	112000077
